record_index,timestamp,sat_id,international_designator,launch_year,launch_num,launch_piece,sma,ecc,inc,raan,aop,true_anomaly,cluster_label,is_noise,umap_1,umap_2,umap_3,source_folder,inclination_group,inclination_sort,local_cluster_label,global_cluster_id
615,2025-04-10 00:00:00,sat2228.txt,21041Z,21,41,Z,6925.3661,0.0001192,53.0542,161.655,83.1949,307.34084,-1,1,12.453479,-2.753387,2.2097321,starlink_labels_53.0,53.0,53,-1,0
622,2025-04-10 00:00:00,sat2238.txt,21041AH,21,41,AH,6925.4631,0.0001496,53.0543,196.2775,111.8029,186.50446,-1,1,11.921149,2.7219346,3.0664651,starlink_labels_53.0,53.0,53,-1,0
623,2025-04-10 00:00:00,sat2241.txt,21041AK,21,41,AK,6925.3817,0.0001533,53.0539,196.2623,98.0317,180.3366,-1,1,11.572859,2.6549432,3.1354172,starlink_labels_53.0,53.0,53,-1,0
625,2025-04-10 00:00:00,sat2249.txt,21041AR,21,41,AR,6925.4176,0.0001821,53.0543,197.4224,97.8801,219.73546,-1,1,12.233682,3.0889194,3.2969646,starlink_labels_53.0,53.0,53,-1,0
627,2025-04-10 00:00:00,sat2251.txt,21041AT,21,41,AT,6925.3517,0.0001318,53.054,167.5157,85.6761,156.81535,-1,1,11.325412,-1.7835923,3.2156367,starlink_labels_53.0,53.0,53,-1,0
630,2025-04-10 00:00:00,sat2255.txt,21041AW,21,41,AW,6925.4754,0.0001456,53.054,196.3126,90.8492,247.46569,-1,1,12.52846,3.0025055,3.4117365,starlink_labels_53.0,53.0,53,-1,0
645,2025-04-10 00:00:00,sat2301.txt,21024AW,21,24,AW,6925.3214,0.0001511,53.0552,326.1107,91.331,17.208622,-1,1,-4.2677193,7.7188139,3.3547525,starlink_labels_53.0,53.0,53,-1,0
646,2025-04-10 00:00:00,sat2303.txt,21024E,21,24,E,6925.2835,0.0001428,53.0553,33.5318,81.2196,63.132097,-1,1,-0.99871808,-1.0538464,5.0449791,starlink_labels_53.0,53.0,53,-1,0
654,2025-04-10 00:00:00,sat2330.txt,21021Q,21,21,Q,6925.3022,0.0001405,53.0541,270.8799,86.7845,79.380024,-1,1,3.9863622,10.307332,5.4504809,starlink_labels_53.0,53.0,53,-1,0
662,2025-04-10 00:00:00,sat2354.txt,21021AL,21,21,AL,6925.3657,0.0001365,53.0546,326.1498,90.3789,53.0561,-1,1,-4.694519,7.5074539,3.8132131,starlink_labels_53.0,53.0,53,-1,0
663,2025-04-10 00:00:00,sat2355.txt,21021AM,21,21,AM,6925.3684,0.0001937,53.0552,326.3981,56.6408,26.642752,-1,1,-3.8285942,7.3493752,3.8224156,starlink_labels_53.0,53.0,53,-1,0
665,2025-04-10 00:00:00,sat2358.txt,21021AQ,21,21,AQ,6925.336,0.0001533,53.0548,326.133,98.3908,25.051037,-1,1,-4.3842282,7.5683823,3.5039961,starlink_labels_53.0,53.0,53,-1,0
667,2025-04-10 00:00:00,sat2363.txt,21021AV,21,21,AV,6925.402,0.0001314,53.0542,315.5636,92.7524,71.230956,-1,1,-3.0053272,9.1283865,3.7809296,starlink_labels_53.0,53.0,53,-1,0
671,2025-04-10 00:00:00,sat2370.txt,21021BC,21,21,BC,6925.3681,0.0001402,53.055,326.2831,84.4023,18.966521,-1,1,-4.0778985,7.5135145,3.5481381,starlink_labels_53.0,53.0,53,-1,0
682,2025-04-10 00:00:00,sat2387.txt,21018V,21,18,V,6925.3702,0.0001571,53.0537,301.2273,86.5369,134.34288,-1,1,-1.209985,10.292912,5.2273173,starlink_labels_53.0,53.0,53,-1,0
693,2025-04-10 00:00:00,sat2404.txt,21027B,21,27,B,6925.3869,0.0001596,53.0535,216.7206,87.5317,140.55332,-1,1,9.9474716,5.1051297,3.9970965,starlink_labels_53.0,53.0,53,-1,0
706,2025-04-10 00:00:00,sat2417.txt,21027E,21,27,E,6925.4044,0.0001782,53.0536,226.5232,88.1409,145.08689,-1,1,9.2563038,6.6401486,4.0053372,starlink_labels_53.0,53.0,53,-1,0
709,2025-04-10 00:00:00,sat2420.txt,21018AW,21,18,AW,6925.3366,0.0001103,53.0539,291.2765,85.4476,210.31312,-1,1,0.52561074,10.305814,6.2276378,starlink_labels_53.0,53.0,53,-1,0
710,2025-04-10 00:00:00,sat2421.txt,21027G,21,27,G,6925.4118,0.0001666,53.0537,216.7176,81.5961,26.500217,-1,1,10.621741,5.1831856,5.4807649,starlink_labels_53.0,53.0,53,-1,0
723,2025-04-10 00:00:00,sat2436.txt,21027K,21,27,K,6925.4793,0.0001571,53.0538,216.8363,100.4213,267.58421,-1,1,11.920017,5.7171245,4.7674255,starlink_labels_53.0,53.0,53,-1,0
725,2025-04-10 00:00:00,sat2439.txt,21027N,21,27,N,6925.3795,0.0001795,53.0534,211.1422,90.3202,45.653808,-1,1,10.710566,4.0997553,5.3874092,starlink_labels_53.0,53.0,53,-1,0
730,2025-04-10 00:00:00,sat2448.txt,21027V,21,27,V,6925.3835,9.38e-05,53.0542,216.4408,71.4339,96.808073,-1,1,9.9160671,4.9466171,4.9440565,starlink_labels_53.0,53.0,53,-1,0
733,2025-04-10 00:00:00,sat2452.txt,21027Z,21,27,Z,6925.4069,0.0001427,53.0547,216.5459,103.2497,144.94569,-1,1,10.215509,5.3896346,3.7794883,starlink_labels_53.0,53.0,53,-1,0
734,2025-04-10 00:00:00,sat2453.txt,21018BL,21,18,BL,6925.3403,0.0001295,53.0547,306.079,87.1379,326.31607,-1,1,-0.87715405,8.2802687,4.6786289,starlink_labels_53.0,53.0,53,-1,0
741,2025-04-10 00:00:00,sat2462.txt,21027AF,21,27,AF,6925.3427,0.0001239,53.0548,216.6959,90.8919,357.15249,-1,1,10.989156,5.1370425,5.5307918,starlink_labels_53.0,53.0,53,-1,0
743,2025-04-10 00:00:00,sat2465.txt,21027AJ,21,27,AJ,6925.4009,0.0001672,53.054,216.6658,89.053,319.05605,-1,1,11.615799,5.5454807,5.2427368,starlink_labels_53.0,53.0,53,-1,0
789,2025-04-10 00:00:00,sat2517.txt,21036AK,21,36,AK,6925.4055,8.93e-05,53.0536,147.652,88.7256,63.616267,-1,1,12.518839,-4.6933579,4.3915033,starlink_labels_53.0,53.0,53,-1,0
791,2025-04-10 00:00:00,sat2519.txt,21036AF,21,36,AF,6925.3339,0.000134,53.0533,148.2133,98.7408,33.230114,-1,1,12.624256,-4.8653612,3.9115446,starlink_labels_53.0,53.0,53,-1,0
792,2025-04-10 00:00:00,sat2521.txt,21044L,21,44,L,6925.3798,0.0001453,53.0531,176.5487,84.4384,343.68112,-1,1,13.386513,-0.21349329,2.8194191,starlink_labels_53.0,53.0,53,-1,0
797,2025-04-10 00:00:00,sat2530.txt,21036AD,21,36,AD,6925.3544,0.000148,53.0534,147.2657,79.8367,32.916615,-1,1,12.644023,-5.0457158,3.8214312,starlink_labels_53.0,53.0,53,-1,0
800,2025-04-10 00:00:00,sat2534.txt,21036AM,21,36,AM,6925.3252,0.0001479,53.054,147.0887,90.1721,102.60054,-1,1,11.864109,-4.3018384,4.7690878,starlink_labels_53.0,53.0,53,-1,0
802,2025-04-10 00:00:00,sat2536.txt,21036AL,21,36,AL,6925.3855,0.0001729,53.0541,147.669,95.5298,76.856893,-1,1,12.393574,-4.4252925,4.5271435,starlink_labels_53.0,53.0,53,-1,0
809,2025-04-10 00:00:00,sat2547.txt,21036L,21,36,L,6925.3808,0.0001434,53.0531,137.995,88.9174,158.2074,-1,1,10.670979,-5.2886086,5.0327806,starlink_labels_53.0,53.0,53,-1,0
810,2025-04-10 00:00:00,sat2549.txt,21036AQ,21,36,AQ,6925.355,0.0001292,53.0527,146.2418,83.3119,170.06725,-1,1,10.838332,-4.2843771,4.1489725,starlink_labels_53.0,53.0,53,-1,0
823,2025-04-10 00:00:00,sat2569.txt,21036B,21,36,B,6925.3698,0.0001584,53.0558,68.3436,96.4851,175.41715,-1,1,3.3566647,-3.916559,6.0146394,starlink_labels_53.0,53.0,53,-1,0
827,2025-04-10 00:00:00,sat2575.txt,21038AV,21,38,AV,6925.2782,0.0001646,53.0571,39.1555,99.2917,77.088084,-1,1,-0.48352477,-1.2229004,5.6988153,starlink_labels_53.0,53.0,53,-1,0
829,2025-04-10 00:00:00,sat2578.txt,21038K,21,38,K,6925.3432,0.0001542,53.0544,59.6319,95.8196,190.21487,-1,1,2.6429489,-2.7465398,5.5465708,starlink_labels_53.0,53.0,53,-1,0
858,2025-04-10 00:00:00,sat2615.txt,21044AS,21,44,AS,6925.4116,0.0001367,53.0541,165.7038,88.3865,235.26933,-1,1,11.837403,-1.7502713,2.0665574,starlink_labels_53.0,53.0,53,-1,0
868,2025-04-10 00:00:00,sat2627.txt,21044BB,21,44,BB,6925.3519,0.0001399,53.0529,122.1155,91.2438,138.98132,-1,1,9.7215099,-6.4995403,6.6448088,starlink_labels_53.0,53.0,53,-1,0
870,2025-04-10 00:00:00,sat2629.txt,21044BA,21,44,BA,6925.3286,0.0001578,53.0535,132.2854,80.2371,14.90385,-1,1,11.415855,-7.1048374,4.86905,starlink_labels_53.0,53.0,53,-1,0
871,2025-04-10 00:00:00,sat2630.txt,21038AE,21,38,AE,6925.2335,0.0001502,53.0565,48.3984,85.0435,256.90174,-1,1,1.4420756,-1.6208342,4.758904,starlink_labels_53.0,53.0,53,-1,0
872,2025-04-10 00:00:00,sat2631.txt,21038P,21,38,P,6925.3736,0.0001219,53.0543,47.8872,86.7343,355.53641,-1,1,0.30831665,-2.6839361,4.7550054,starlink_labels_53.0,53.0,53,-1,0
873,2025-04-10 00:00:00,sat2633.txt,21040H,21,40,H,6925.3114,0.0001645,53.054,220.8415,92.6775,28.334446,-1,1,10.039364,5.6409841,5.4787583,starlink_labels_53.0,53.0,53,-1,0
874,2025-04-10 00:00:00,sat2634.txt,21040T,21,40,T,6925.3437,0.0001347,53.0539,236.9049,92.1129,245.83642,-1,1,9.3736191,8.4802351,5.3611422,starlink_labels_53.0,53.0,53,-1,0
876,2025-04-10 00:00:00,sat2636.txt,21038E,21,38,E,6925.3561,0.0001308,53.0552,58.6782,93.4948,73.236751,-1,1,1.2306947,-3.4499116,6.1818032,starlink_labels_53.0,53.0,53,-1,0
877,2025-04-10 00:00:00,sat2637.txt,21038D,21,38,D,6925.3958,0.0001508,53.0561,58.4173,84.7058,282.0975,-1,1,1.9240228,-3.3525929,4.4902344,starlink_labels_53.0,53.0,53,-1,0
878,2025-04-10 00:00:00,sat2639.txt,21040J,21,40,J,6925.3616,0.0001628,53.0529,236.4733,85.0442,93.191027,-1,1,8.3218317,7.3112512,4.981595,starlink_labels_53.0,53.0,53,-1,0
886,2025-04-10 00:00:00,sat2648.txt,21044AT,21,44,AT,6925.3379,0.0001416,53.0545,165.7233,85.6695,257.96923,-1,1,12.11947,-1.9123344,2.0820358,starlink_labels_53.0,53.0,53,-1,0
896,2025-04-10 00:00:00,sat2666.txt,21044AE,21,44,AE,6925.4037,0.0001153,53.0533,167.9489,85.7286,216.42445,-1,1,11.580168,-1.6270715,2.3237243,starlink_labels_53.0,53.0,53,-1,0
897,2025-04-10 00:00:00,sat2667.txt,21044AB,21,44,AB,6925.3708,0.0001584,53.0547,167.5791,62.9849,359.46903,-1,1,13.337287,-1.8062873,2.6220431,starlink_labels_53.0,53.0,53,-1,0
910,2025-04-10 00:00:00,sat2692.txt,21040G,21,40,G,6925.51,0.0001152,53.0543,212.5637,70.319,84.719045,-1,1,10.518583,4.2369027,5.3502941,starlink_labels_53.0,53.0,53,-1,0
911,2025-04-10 00:00:00,sat2695.txt,21044G,21,44,G,6925.4158,0.000158,53.0537,176.7019,75.8164,12.225133,-1,1,13.59185,-0.34771839,3.2944672,starlink_labels_53.0,53.0,53,-1,0
920,2025-04-10 00:00:00,sat2704.txt,21044F,21,44,F,6925.3911,0.0001222,53.0529,177.2776,88.7554,344.03655,-1,1,13.715291,-0.45189533,3.0630503,starlink_labels_53.0,53.0,53,-1,0
923,2025-04-10 00:00:00,sat2707.txt,21044AH,21,44,AH,6925.3192,0.00014,53.0534,167.3412,101.8955,40.702761,-1,1,13.120788,-1.9033949,3.8982127,starlink_labels_53.0,53.0,53,-1,0
925,2025-04-10 00:00:00,sat2712.txt,21044AN,21,44,AN,6925.3352,0.0001421,53.0534,167.4919,80.9647,101.56165,-1,1,12.105858,-1.6966239,3.8801818,starlink_labels_53.0,53.0,53,-1,0
927,2025-04-10 00:00:00,sat2714.txt,21041BC,21,41,BC,6925.3261,0.0001832,53.0542,167.6102,89.9492,17.606749,-1,1,13.516113,-1.9411242,3.3189414,starlink_labels_53.0,53.0,53,-1,0
928,2025-04-10 00:00:00,sat2717.txt,21044X,21,44,X,6925.4099,0.0001755,53.0538,177.2321,88.46,279.16065,-1,1,12.788735,-0.32711512,2.103152,starlink_labels_53.0,53.0,53,-1,0
936,2025-04-10 00:00:00,sat2732.txt,21044J,21,44,J,6925.3925,0.0001112,53.0541,176.4374,92.4589,35.766447,-1,1,13.267058,-0.58627146,3.7175713,starlink_labels_53.0,53.0,53,-1,0
937,2025-04-10 00:00:00,sat2734.txt,21044V,21,44,V,6925.357,0.0001028,53.0523,176.9858,71.573,81.399547,-1,1,12.449473,-0.47122273,4.1940541,starlink_labels_53.0,53.0,53,-1,0
938,2025-04-10 00:00:00,sat2735.txt,21044AF,21,44,AF,6925.3137,0.0001721,53.0538,167.606,88.3767,14.045286,-1,1,13.524181,-1.8572475,3.1993244,starlink_labels_53.0,53.0,53,-1,0
940,2025-04-10 00:00:00,sat2738.txt,21044AG,21,44,AG,6925.3731,0.0001413,53.053,167.3256,92.0417,30.649053,-1,1,13.47244,-2.0418158,3.4454355,starlink_labels_53.0,53.0,53,-1,0
943,2025-04-10 00:00:00,sat2741.txt,21044AY,21,44,AY,6925.386,0.0001459,53.0531,142.0988,87.6924,52.530969,-1,1,12.532177,-5.7009616,4.3826113,starlink_labels_53.0,53.0,53,-1,0
947,2025-04-10 00:00:00,sat2746.txt,21044AQ,21,44,AQ,6925.4021,0.0001261,53.0545,167.4609,93.0152,189.47692,-1,1,11.343596,-1.7774779,2.5581729,starlink_labels_53.0,53.0,53,-1,0
949,2025-04-10 00:00:00,sat2750.txt,21044BF,21,44,BF,6925.4207,0.0001346,53.0524,131.8707,92.7479,202.72354,-1,1,9.928318,-6.0470996,4.9136534,starlink_labels_53.0,53.0,53,-1,0
953,2025-04-10 00:00:00,sat2754.txt,21044D,21,44,D,6925.431,0.0001424,53.0536,177.2633,81.5334,326.22163,-1,1,13.396142,-0.34356555,2.4706645,starlink_labels_53.0,53.0,53,-1,0
967,2025-04-10 00:00:00,sat3690.txt,22025J,22,25,J,6925.3651,0.0001561,53.0545,83.4205,88.6691,160.7377,-1,1,5.0565839,-5.4111085,6.8630595,starlink_labels_53.0,53.0,53,-1,0
972,2025-04-10 00:00:00,sat3697.txt,22025G,22,25,G,6925.3653,0.0001423,53.0549,82.7388,94.7093,40.267439,-1,1,3.7188997,-6.6461802,7.1702304,starlink_labels_53.0,53.0,53,-1,0
35,2025-04-10 00:00:00,sat1092.txt,20001BH,20,1,BH,6731.451,0.0001819,53.0486,339.9562,204.8068,26.612136,0,0,-5.1764307,5.3772206,5.0503321,starlink_labels_53.0,53.0,53,0,1
41,2025-04-10 00:00:00,sat1107.txt,20001BL,20,1,BL,6838.6738,0.0003754,53.0251,339.4989,159.4789,294.68682,0,0,-4.3519106,5.6646705,3.5363252,starlink_labels_53.0,53.0,53,0,1
46,2025-04-10 00:00:00,sat1117.txt,20001AQ,20,1,AQ,6711.0598,0.000506,53.0453,355.4146,156.6634,309.05799,0,0,-4.2524376,3.3877161,3.7844882,starlink_labels_53.0,53.0,53,0,1
49,2025-04-10 00:00:00,sat1131.txt,20006D,20,6,D,6925.2753,0.0001661,53.0562,343.4906,80.6648,78.737167,0,0,-5.2915025,5.040216,3.9563527,starlink_labels_53.0,53.0,53,0,1
52,2025-04-10 00:00:00,sat1134.txt,20006E,20,6,E,6905.7323,3.38e-05,53.0557,340.5789,170.4689,34.340785,0,0,-5.4082818,5.3757529,4.5674524,starlink_labels_53.0,53.0,53,0,1
64,2025-04-10 00:00:00,sat1156.txt,20006L,20,6,L,6925.3162,0.0002078,53.0559,342.7847,81.796,238.05609,0,0,-4.36621,4.8616581,4.8798561,starlink_labels_53.0,53.0,53,0,1
65,2025-04-10 00:00:00,sat1159.txt,20006P,20,6,P,6925.3564,9.5e-05,53.055,341.5277,83.1502,157.52566,0,0,-5.01827,5.1274996,5.1912317,starlink_labels_53.0,53.0,53,0,1
67,2025-04-10 00:00:00,sat1166.txt,20006S,20,6,S,6925.2188,0.0001489,53.0567,344.161,78.8257,100.0913,0,0,-5.3651452,4.6323733,4.2004695,starlink_labels_53.0,53.0,53,0,1
70,2025-04-10 00:00:00,sat1169.txt,20006T,20,6,T,6925.272,9.47e-05,53.0545,342.9424,93.3669,46.383256,0,0,-4.9727626,5.3082056,3.4361351,starlink_labels_53.0,53.0,53,0,1
72,2025-04-10 00:00:00,sat1171.txt,20006U,20,6,U,6925.3812,9.47e-05,53.0561,341.5122,85.8951,134.75271,0,0,-5.4515505,5.0884218,4.9593282,starlink_labels_53.0,53.0,53,0,1
81,2025-04-10 00:00:00,sat1190.txt,20006AR,20,6,AR,6925.335,0.0001915,53.0565,342.8707,90.3802,329.36772,0,0,-3.9075458,5.1826038,3.7556415,starlink_labels_53.0,53.0,53,0,1
260,2025-04-10 00:00:00,sat1545.txt,20057AR,20,57,AR,6925.3016,0.0001864,53.056,352.7581,83.4286,201.43079,0,0,-4.1107025,3.5108397,5.0814457,starlink_labels_53.0,53.0,53,0,1
288,2025-04-10 00:00:00,sat1585.txt,20057A,20,57,A,6925.3703,0.00021,53.0536,351.5211,75.6462,149.99464,0,0,-4.8201237,3.5690279,5.0777268,starlink_labels_53.0,53.0,53,0,1
289,2025-04-10 00:00:00,sat1586.txt,20057W,20,57,W,6925.3251,0.0003978,53.0553,351.4859,88.31,97.442802,0,0,-5.1022439,3.7278106,4.4244614,starlink_labels_53.0,53.0,53,0,1
295,2025-04-10 00:00:00,sat1596.txt,20057AA,20,57,AA,6909.3735,0.000146,53.0554,331.6428,158.1364,311.76662,0,0,-4.3411708,6.7682524,3.5788379,starlink_labels_53.0,53.0,53,0,1
297,2025-04-10 00:00:00,sat1598.txt,20057AV,20,57,AV,6925.3592,0.0001662,53.0554,352.6969,79.9031,124.95071,0,0,-4.8168645,3.3098996,4.7585855,starlink_labels_53.0,53.0,53,0,1
300,2025-04-10 00:00:00,sat1605.txt,20057G,20,57,G,6925.2945,0.000196,53.0556,332.9503,82.4468,72.221686,0,0,-5.0535035,6.805953,3.8851149,starlink_labels_53.0,53.0,53,0,1
301,2025-04-10 00:00:00,sat1606.txt,20057AD,20,57,AD,6925.3791,0.0002233,53.0545,351.5502,82.7177,182.86672,0,0,-4.6180897,3.6652844,5.3352208,starlink_labels_53.0,53.0,53,0,1
305,2025-04-10 00:00:00,sat1614.txt,20057H,20,57,H,6925.3838,0.0001466,53.0545,331.1276,98.0815,17.886059,0,0,-4.4551239,6.8497787,3.4137371,starlink_labels_53.0,53.0,53,0,1
307,2025-04-10 00:00:00,sat1621.txt,20057L,20,57,L,6925.3678,0.000169,53.056,351.3673,94.7616,311.03499,0,0,-3.5997257,3.9826462,3.7568293,starlink_labels_53.0,53.0,53,0,1
308,2025-04-10 00:00:00,sat1622.txt,20057M,20,57,M,6925.2742,0.0001478,53.0549,333.0343,80.1696,174.53821,0,0,-4.7420192,6.1403313,4.9615712,starlink_labels_53.0,53.0,53,0,1
310,2025-04-10 00:00:00,sat1624.txt,20057P,20,57,P,6925.3689,0.0001317,53.0559,330.6117,80.4406,135.71294,0,0,-5.0710578,6.7281389,4.5108809,starlink_labels_53.0,53.0,53,0,1
311,2025-04-10 00:00:00,sat1625.txt,20057Q,20,57,Q,6925.3379,0.000269,53.0553,351.4511,91.8715,53.866693,0,0,-4.9654603,3.9159911,4.0529361,starlink_labels_53.0,53.0,53,0,1
314,2025-04-10 00:00:00,sat1628.txt,20057BE,20,57,BE,6790.4604,0.0002555,53.0507,344.2429,184.2973,21.726336,0,0,-5.4261565,4.5543842,4.8234587,starlink_labels_53.0,53.0,53,0,1
317,2025-04-10 00:00:00,sat1633.txt,20057BG,20,57,BG,6925.4078,0.000189,53.0556,351.4136,91.0252,14.65738,0,0,-4.3477979,4.0284309,3.5450964,starlink_labels_53.0,53.0,53,0,1
318,2025-04-10 00:00:00,sat1635.txt,20057BH,20,57,BH,6925.3188,0.0002218,53.0564,352.8402,83.0061,301.72598,0,0,-3.5775788,3.7806273,3.8030875,starlink_labels_53.0,53.0,53,0,1
319,2025-04-10 00:00:00,sat1636.txt,20057AN,20,57,AN,6837.9454,0.0011009,53.0344,342.8234,97.8555,99.270723,0,0,-5.7885418,4.7381825,4.5961232,starlink_labels_53.0,53.0,53,0,1
323,2025-04-10 00:00:00,sat1642.txt,20057AP,20,57,AP,6925.3971,0.0001522,53.0556,1.34,88.8806,281.82363,0,0,-3.1166859,3.0627203,3.9537163,starlink_labels_53.0,53.0,53,0,1
341,2025-04-10 00:00:00,sat1667.txt,20057AQ,20,57,AQ,6925.4135,0.0001999,53.0566,333.0154,87.3511,147.36605,0,0,-5.2788529,6.1088715,4.6615181,starlink_labels_53.0,53.0,53,0,1
382,2025-04-10 00:00:00,sat1739.txt,20062AQ,20,62,AQ,6739.8267,0.0003576,53.0335,346.9003,137.4979,267.78095,0,0,-3.7826297,4.4566088,3.7438052,starlink_labels_53.0,53.0,53,0,1
400,2025-04-10 00:00:00,sat1777.txt,20088A,20,88,A,6925.3019,0.0001365,53.0565,357.7233,91.0674,146.33637,0,0,-4.4478807,2.8722651,5.0886188,starlink_labels_53.0,53.0,53,0,1
416,2025-04-10 00:00:00,sat1812.txt,20088E,20,88,E,6925.3585,0.0002332,53.0547,356.4131,89.325,8.8695195,0,0,-4.0054202,3.2543685,3.6716461,starlink_labels_53.0,53.0,53,0,1
427,2025-04-10 00:00:00,sat1830.txt,20073BK,20,73,BK,6925.1558,0.0001306,53.0554,337.0136,113.3189,31.896807,0,0,-4.9992094,6.082727,3.4767857,starlink_labels_53.0,53.0,53,0,1
430,2025-04-10 00:00:00,sat1843.txt,20088M,20,88,M,6925.2846,0.0001421,53.0549,349.7809,90.6806,120.32066,0,0,-5.1567235,3.6279449,4.8399715,starlink_labels_53.0,53.0,53,0,1
431,2025-04-10 00:00:00,sat1845.txt,20088P,20,88,P,6925.3399,0.0002779,53.0556,346.542,87.8093,165.35735,0,0,-4.8765378,4.1235642,5.1748009,starlink_labels_53.0,53.0,53,0,1
433,2025-04-10 00:00:00,sat1849.txt,20088R,20,88,R,6727.2158,0.0006464,53.0469,333.2685,67.1647,135.1021,0,0,-5.2178245,6.2705259,4.1837115,starlink_labels_53.0,53.0,53,0,1
434,2025-04-10 00:00:00,sat1856.txt,20088X,20,88,X,6925.3821,0.0001524,53.054,346.5242,86.8227,146.31319,0,0,-5.1943636,4.3290133,5.044591,starlink_labels_53.0,53.0,53,0,1
436,2025-04-10 00:00:00,sat1861.txt,20088AC,20,88,AC,6867.3067,0.0001241,53.0561,344.0421,80.3076,198.32003,0,0,-4.7496843,4.6301003,5.3184929,starlink_labels_53.0,53.0,53,0,1
438,2025-04-10 00:00:00,sat1863.txt,20088AE,20,88,AE,6925.3257,0.0001812,53.0552,346.489,89.3099,103.73097,0,0,-5.5652447,4.1747971,4.6201086,starlink_labels_53.0,53.0,53,0,1
440,2025-04-10 00:00:00,sat1871.txt,20088AM,20,88,AM,6925.3984,0.00013,53.0543,356.3634,102.9088,295.33544,0,0,-3.5400202,3.62465,3.8299987,starlink_labels_53.0,53.0,53,0,1
441,2025-04-10 00:00:00,sat1873.txt,20088AN,20,88,AN,6925.3571,0.000258,53.0534,346.5592,76.9639,196.12479,0,0,-4.4810452,4.2084613,5.2371984,starlink_labels_53.0,53.0,53,0,1
442,2025-04-10 00:00:00,sat1876.txt,20088AR,20,88,AR,6925.3854,0.0001994,53.0555,346.4073,75.2405,18.064284,0,0,-4.4194813,4.4334779,3.5013814,starlink_labels_53.0,53.0,53,0,1
445,2025-04-10 00:00:00,sat1888.txt,20088BB,20,88,BB,6925.364,0.0001502,53.0551,347.8488,89.3155,302.95666,0,0,-3.6895256,4.5858579,3.9794779,starlink_labels_53.0,53.0,53,0,1
448,2025-04-10 00:00:00,sat1893.txt,20074AZ,20,74,AZ,6925.3909,0.0001694,53.0554,346.5743,84.8464,208.19423,0,0,-4.3011527,4.302979,5.1071467,starlink_labels_53.0,53.0,53,0,1
453,2025-04-10 00:00:00,sat1912.txt,20088BJ,20,88,BJ,6925.3938,0.0003013,53.055,356.5115,81.4326,136.77605,0,0,-4.4791479,2.9732528,4.9930959,starlink_labels_53.0,53.0,53,0,1
515,2025-04-10 00:00:00,sat2053.txt,21012AV,21,12,AV,6720.3118,0.0001711,53.0538,358.9086,195.0668,143.7311,0,0,-3.2274268,3.2752018,4.4777102,starlink_labels_53.0,53.0,53,0,1
527,2025-04-10 00:00:00,sat2083.txt,21012BJ,21,12,BJ,6925.366,0.0002541,53.0563,356.5755,107.5899,190.50569,0,0,-3.7838788,3.3326223,4.8774657,starlink_labels_53.0,53.0,53,0,1
635,2025-04-10 00:00:00,sat2273.txt,21024S,21,24,S,6925.3815,0.000132,53.0549,352.8032,77.2176,267.52709,0,0,-3.6568687,3.787245,4.4579988,starlink_labels_53.0,53.0,53,0,1
638,2025-04-10 00:00:00,sat2282.txt,21024AT,21,24,AT,6834.7619,0.000922,53.033,358.9517,100.3507,258.62861,0,0,-2.9932833,3.2231421,4.1266742,starlink_labels_53.0,53.0,53,0,1
647,2025-04-10 00:00:00,sat2309.txt,21024U,21,24,U,6887.9212,0.0001123,53.053,331.7143,88.7949,108.91097,0,0,-5.1302352,6.520071,4.1866612,starlink_labels_53.0,53.0,53,0,1
652,2025-04-10 00:00:00,sat2326.txt,21021L,21,21,L,6925.3828,0.0001462,53.0558,342.8216,84.2015,275.47222,0,0,-4.004024,4.8911567,4.5021892,starlink_labels_53.0,53.0,53,0,1
656,2025-04-10 00:00:00,sat2336.txt,21021V,21,21,V,6925.3497,0.0002902,53.057,341.5043,108.9282,91.851837,0,0,-5.5353293,5.2495294,4.6567173,starlink_labels_53.0,53.0,53,0,1
659,2025-04-10 00:00:00,sat2342.txt,21021Z,21,21,Z,6925.3857,0.000118,53.0527,332.931,96.498,38.215664,0,0,-4.7150078,6.721447,3.5785253,starlink_labels_53.0,53.0,53,0,1
660,2025-04-10 00:00:00,sat2343.txt,21021AA,21,21,AA,6925.4095,0.0001733,53.0555,336.5213,88.5292,139.72574,0,0,-5.3655844,5.950738,4.9014773,starlink_labels_53.0,53.0,53,0,1
661,2025-04-10 00:00:00,sat2346.txt,21021AD,21,21,AD,6925.2989,0.0001173,53.0555,337.9296,79.3968,47.88427,0,0,-4.8247685,5.924397,3.3962741,starlink_labels_53.0,53.0,53,0,1
664,2025-04-10 00:00:00,sat2356.txt,21021AN,21,21,AN,6925.3356,0.0002706,53.0538,342.9183,89.0858,30.719237,0,0,-4.7134724,5.1116052,3.4655991,starlink_labels_53.0,53.0,53,0,1
669,2025-04-10 00:00:00,sat2367.txt,21021AZ,21,21,AZ,6925.3174,0.0001867,53.0533,337.939,78.7594,68.496104,0,0,-5.0039473,6.0035887,3.7761154,starlink_labels_53.0,53.0,53,0,1
670,2025-04-10 00:00:00,sat2368.txt,21021BA,21,21,BA,6925.2941,0.00016,53.0558,339.6962,85.0207,21.011873,0,0,-4.4885025,5.628839,3.5953031,starlink_labels_53.0,53.0,53,0,1
